data-id,城市,印象,城市游记,印象游记,景点游记,餐饮游记,购物游记,娱乐游记
24058,上林,大米 黑山羊 一鱼多吃 猪血肠,103,0,0,0,0,0
145827,中寮,,0,0,0,0,0,0
11905,抚顺,,326,0,0,0,0,0
66284,山阴,,0,0,0,0,0,0
14797,贵港,,40,0,0,0,0,0
145856,大武,,0,0,0,0,0,0
144229,大宁,,0,0,0,0,0,0
11553,鞍山,,217,0,0,0,0,0
145823,国姓,,0,0,0,0,0,0
63611,大新,,96,0,0,0,0,0
144221,广灵,,0,0,0,0,0,0
11709,齐齐哈尔,,265,0,0,0,0,0
64939,满州,,0,0,0,0,0,0
13048,来宾,,28,0,0,0,0,0
144255,五寨,,0,0,0,0,0,0
64950,丰滨,,0,0,0,0,0,0
16910,五大连池,,412,0,0,0,0,0
66259,灵川,,49,0,0,0,0,0
140559,襄垣,,0,0,0,0,0,0
145936,土库,,0,0,0,0,0,0
14907,营口,,207,0,0,0,0,0
66261,昭平,,0,0,0,0,0,0
144256,岢岚,,0,0,0,0,0,0
64893,头份,,0,0,0,0,0,0
54510,延边,,122,0,0,0,0,0
63829,凭祥,,50,0,0,0,0,0
145820,竹南,,0,0,0,0,0,0
144252,保德,,0,0,0,0,0,0
30205,东戴河,,539,0,0,0,0,0
18310,章朗,,0,0,0,0,0,0
34215,金秀,,80,0,0,0,0,0
144253,繁峙,,0,0,0,0,0,0
141515,云县,,0,0,0,0,0,0
11678,大庆,,167,0,0,0,0,0
144231,古县,,0,0,0,0,0,0
11814,北部湾,,49,0,0,0,0,0
141519,景谷,,0,0,0,0,0,0
144228,安泽,,0,0,0,0,0,0
16786,旅顺,,333,0,0,0,0,0
63024,广西全州,,32,0,0,0,0,0
141532,砚山,,0,0,0,0,0,0
144248,兴县,,0,0,0,0,0,0
17805,鲅鱼圈,,312,0,0,0,0,0
84729,恭城,,37,0,0,0,0,0
63070,马关,,0,0,0,0,0,0
144249,岚县,,0,0,0,0,0,0
64724,海林,,21,0,0,0,0,0
63022,资源县,,35,0,0,0,0,0
63064,盐津,,0,0,0,0,0,0
66282,汾西,,0,0,0,0,0,0
10287,绥中,,168,0,0,0,0,0
141497,永平,,0,0,0,0,0,0
63816,桂平,,47,0,0,0,0,0
23465,师家沟,,0,0,0,0,0,0
141511,凤庆,,0,0,0,0,0,0
63835,融水,,0,0,0,0,0,0
175562,万荣（山西）,,0,0,0,0,0,0
22006,黑河,,160,0,0,0,0,0
132166,永仁县,,0,0,0,0,0,0
140669,夏县,,0,0,0,0,0,0
63612,兴安,,59,0,0,0,0,0
31010,五常,,79,0,0,0,0,0
145819,造桥,,0,0,0,0,0,0
144239,和平镇,,0,0,0,0,0,0
10506,扬美,,0,0,0,0,0,0
64859,安图,,0,0,0,0,0,0
145937,西螺,,0,0,0,0,0,0
144254,静乐,,0,0,0,0,0,0
140561,龙州,,47,0,0,0,0,0
22588,查干湖,,108,0,0,0,0,0
145859,海端,,0,0,0,0,0,0
66283,中阳,,0,0,0,0,0,0
64589,宜州,,28,0,0,0,0,0
173792,南庄乡,,0,0,0,0,0,0
23255,辽阳,,158,0,0,0,0,0
144251,古交,,0,0,0,0,0,0
24586,大圩,,53,0,0,0,0,0
145843,内埔,,0,0,0,0,0,0
144233,蒲县,,0,0,0,0,0,0
28807,抚远,,269,0,0,0,0,0
140755,合浦,,0,0,0,0,0,0
144536,卓溪,,0,0,0,0,0,0
175574,和顺（山西）,,0,0,0,0,0,0
13267,佳木斯,,73,0,0,0,0,0
63028,富川,,0,0,0,0,0,0
12650,太鲁阁,,58,0,0,0,0,0
144218,沁县,,0,0,0,0,0,0
63826,德保,,0,0,0,0,0,0
15139,白山,,70,0,0,0,0,0
145850,新埤,,0,0,0,0,0,0
21765,交口,,0,0,0,0,0,0
63589,容县,,0,0,0,0,0,0
13856,通化,,45,0,0,0,0,0
64942,长滨乡,,0,0,0,0,0,0
144220,屯留,,0,0,0,0,0,0
63827,乐业,,0,0,0,0,0,0
141438,鲁甸,,0,0,0,0,0,0
19131,圣王坪,,0,0,0,0,0,0
17806,千山,,229,0,0,0,0,0
63833,武鸣,,0,0,0,0,0,0
141493,南华县,,0,0,0,0,0,0
29822,皇城相府,,39,0,0,0,0,0
14675,铁岭,,102,0,0,0,0,0
143767,柳江,,46,0,0,0,0,0
141485,施甸,,0,0,0,0,0,0
144237,佃坪乡,,0,0,0,0,0,0
205421,万达长白山滑雪度假区,,0,0,0,0,0,0
66258,北流,,0,0,0,0,0,0
141518,景东,,0,0,0,0,0,0
144240,团柏乡,,0,0,0,0,0,0
34380,绥芬河,,60,0,0,0,0,0
140565,南丹,,0,0,0,0,0,0
141439,巧家,,0,0,0,0,0,0
28647,天龙山,,0,0,0,0,0,0
20908,图们,,89,0,0,0,0,0
10428,兴安古镇,,20,0,0,0,0,0
141498,陇川,,0,0,0,0,0,0
15990,晋祠,,144,0,0,0,0,0
64713,宽甸,,194,0,0,0,0,0
141510,华坪,,0,0,0,0,0,0
63613,荔浦,,0,0,0,0,0,0
144236,勍香镇,,0,0,0,0,0,0
84536,新街镇,,0,0,0,0,0,0
84744,防城,,0,0,0,0,0,0
20885,阜新,,50,0,0,0,0,0
16398,娘子关,,0,0,0,0,0,0
141491,大姚,,0,0,0,0,0,0
44535,大化,,0,0,0,0,0,0
144242,永安镇,,0,0,0,0,0,0
32500,松花湖,,121,0,0,0,0,0
145845,泰武,,0,0,0,0,0,0
143417,罗城,,0,0,0,0,0,0
144241,邢家要乡,,0,0,0,0,0,0
63884,珲春,,89,0,0,0,0,0
25645,凌云,,0,0,0,0,0,0
20251,藏山,,0,0,0,0,0,0
64951,瑞穗,,0,0,0,0,0,0
14456,止锚湾,,140,0,0,0,0,0
63834,宾阳,,0,0,0,0,0,0
144238,对竹镇,,0,0,0,0,0,0
64956,西屿乡,,0,0,0,0,0,0
33151,集安,,123,0,0,0,0,0
47012,土林,,0,0,0,0,0,0
145835,佳冬,,0,0,0,0,0,0
66260,兴安,,0,0,0,0,0,0
22558,白城,,46,0,0,0,0,0
11823,老牛湾,,0,0,0,0,0,0
143420,马山,,0,0,0,0,0,0
145837,来义,,0,0,0,0,0,0
20790,武家湾,,0,0,0,0,0,0
63821,象州,,0,0,0,0,0,0
173507,崁顶乡,,0,0,0,0,0,0
64734,敦化,,58,0,0,0,0,0
15105,张壁古堡,,0,0,0,0,0,0
63590,横县,,0,0,0,0,0,0
173561,莿桐乡,,0,0,0,0,0,0
12400,鸡西,,46,0,0,0,0,0
18509,雁门关,,0,0,0,0,0,0
140670,隆安,,0,0,0,0,0,0
173729,福兴乡,,0,0,0,0,0,0
64706,长海,,0,0,0,0,0,0
18413,鹳雀楼,,0,0,0,0,0,0
140671,都安,,0,0,0,0,0,0
173732,花坛乡,,0,0,0,0,0,0
64858,抚松,,23,0,0,0,0,0
38244,杀虎口,,0,0,0,0,0,0
33373,博白,,0,0,0,0,0,0
63563,镇康,,0,0,0,0,0,0
34385,绥化,,0,0,0,0,0,0
28155,柏洼山,,0,0,0,0,0,0
62635,永福,,0,0,0,0,0,0
141444,镇雄,,0,0,0,0,0,0
62068,朝阳,,101,0,0,0,0,0
143419,融安,,0,0,0,0,0,0
141441,威信,,0,0,0,0,0,0
14759,芦芽山,,79,0,0,0,0,0
63026,岑溪,,0,0,0,0,0,0
24546,广胜寺,,0,0,0,0,0,0
141522,镇沅,,0,0,0,0,0,0
64712,凤城,,83,0,0,0,0,0
141484,昌宁,,0,0,0,0,0,0
63828,平果,,0,0,0,0,0,0
33955,大寨,,0,0,0,0,0,0
13519,临江,,65,0,0,0,0,0
143723,娜姑,,0,0,0,0,0,0
63817,鹿寨,,22,0,0,0,0,0
202778,北大壶,,0,0,0,0,0,0
19980,王莽岭,,47,0,0,0,0,0
141516,兰坪,,0,0,0,0,0,0
63023,平乐县,,0,0,0,0,0,0
62067,松原,,0,0,0,0,0,0
15989,悬空寺,,107,0,0,0,0,0
141443,永善,,0,0,0,0,0,0
63819,环江,,0,0,0,0,0,0
64733,长白,,38,0,0,0,0,0
10267,张家界,心跳 小吃 看演出 想象力 三下锅 特产 人少景点 腊野味 葛根粉,8079,3099,1304,1009,417,369
141442,彝良,,0,0,0,0,0,0
63818,上思,,0,0,0,0,0,0
12369,鹤岗,,0,0,0,0,0,0
173735,社头乡,,0,0,0,0,0,0
143413,扶绥,,0,0,0,0,0,0
10466,长沙,古迹 老字号 臭豆腐 公园 博物馆 坡子街 酒吧 表演 五一广场,5399,3527,1108,1431,86,902
66315,尚志,,0,0,0,0,0,0
145938,二林,,0,0,0,0,0,0
143421,浦北,,0,0,0,0,0,0
10024,凤凰古镇,泡吧 吊脚楼 夜市 船游漂流 沈从文 苗寨 粉 土家菜 姜糖,7033,13875,5268,3811,782,4014
145821,卓兰,,0,0,0,0,0,0
60225,桓仁,,65,0,0,0,0,0
143414,灌阳,,0,0,0,0,0,0
13287,湘西,,1152,0,0,0,0,0
145813,后龙,,0,0,0,0,0,0
18382,辽源,,0,0,0,0,0,0
63831,凤山县,,0,0,0,0,0,0
173789,三湾乡,,0,0,0,0,0,0
11886,衡山,,1462,0,0,0,0,0
143415,平南,,0,0,0,0,0,0
62066,四平,,30,0,0,0,0,0
173738,秀水乡,,0,0,0,0,0,0
174773,灵山县,,0,0,0,0,0,0
10792,郴州,,1639,0,0,0,0,0
63909,瓦房店,,40,0,0,0,0,0
173741,永靖乡,,0,0,0,0,0,0
140622,陆川,,0,0,0,0,0,0
140740,庄河,,66,0,0,0,0,0
10398,衡阳,,173,0,0,0,0,0
173756,埔盐乡,,0,0,0,0,0,0
143411,田阳,,0,0,0,0,0,0
134707,金州,,0,0,0,0,0,0
173759,埤头乡,,0,0,0,0,0,0
63825,那坡,,0,0,0,0,0,0
14104,岳阳,,490,0,0,0,0,0
64731,蛟河,,38,0,0,0,0,0
141440,绥江,,0,0,0,0,0,0
63027,钟山县,,0,0,0,0,0,0
12254,韶山,,265,0,0,0,0,0
28976,同江,,0,0,0,0,0,0
141492,牟定,,0,0,0,0,0,0
143416,东兰,,0,0,0,0,0,0
21916,株洲,,215,0,0,0,0,0
143716,绮罗村,,0,0,0,0,0,0
64760,海城,,30,0,0,0,0,0
63820,武宣,,0,0,0,0,0,0
141514,永德,,0,0,0,0,0,0
23078,怀化,,115,0,0,0,0,0
66314,本溪县,,52,0,0,0,0,0
63025,藤县,,0,0,0,0,0,0
18050,永芝,,0,0,0,0,0,0
16642,盖州,,0,0,0,0,0,0
34888,湘潭,,67,0,0,0,0,0
57887,天峨,,0,0,0,0,0,0
143712,水碓村,,0,0,0,0,0,0
143765,天等,,0,0,0,0,0,0
64727,虎林,,30,0,0,0,0,0
17070,常德,,137,0,0,0,0,0
141531,西畴,,0,0,0,0,0,0
63830,宁明,,0,0,0,0,0,0
141494,双柏,,0,0,0,0,0,0
140747,北镇,,36,0,0,0,0,0
16003,岳麓山,,185,0,0,0,0,0
143418,忻城,,0,0,0,0,0,0
26453,哀牢山,,0,0,0,0,0,0
64711,东港,,27,0,0,0,0,0
143766,合山,,0,0,0,0,0,0
34639,吉首,,69,0,0,0,0,0
173753,埔心乡,,0,0,0,0,0,0
27077,逊克,,0,0,0,0,0,0
174734,隆林各族自治县,,0,0,0,0,0,0
15540,邵阳,,137,0,0,0,0,0
173750,芳苑乡,,0,0,0,0,0,0
62063,双鸭山,,0,0,0,0,0,0
143409,田东,,0,0,0,0,0,0
173744,大村乡,,0,0,0,0,0,0
63596,平江,,260,0,0,0,0,0
64861,龙井,,39,0,0,0,0,0
174821,雁山区,,0,0,0,0,0,0
173747,伸港乡,,0,0,0,0,0,0
22460,永州,,169,0,0,0,0,0
140563,苍梧,,0,0,0,0,0,0
24853,辉南,,38,0,0,0,0,0
145816,头屋,,0,0,0,0,0,0
140692,柳城,,0,0,0,0,0,0
44658,武陵源,,290,0,0,0,0,0
145818,苑里,,0,0,0,0,0,0
64723,嘉荫,,33,0,0,0,0,0
143423,兴业,,0,0,0,0,0,0
174134,冬山乡,,0,0,0,0,0,0
17363,娄底,,90,0,0,0,0,0
64715,新宾,,33,0,0,0,0,0
143410,田林县,,0,0,0,0,0,0
174137,大同乡,,0,0,0,0,0,0
34260,塔河,,0,0,0,0,0,0
16005,芙蓉镇,,173,0,0,0,0,0
174800,覃塘区,,0,0,0,0,0,0
174131,员山乡,,0,0,0,0,0,0
143816,密山,,22,0,0,0,0,0
143412,西林,,0,0,0,0,0,0
15393,益阳,,65,0,0,0,0,0
18167,碧罗雪山,,0,0,0,0,0,0
18660,长发村,,0,0,0,0,0,0
17594,乌苏里江,,35,0,0,0,0,0
63595,资兴,,292,0,0,0,0,0
27055,飞来寺,,0,0,0,0,0,0
84712,和平乡,,0,0,0,0,0,0
84644,南岳区,,0,0,0,0,0,0
24070,梁王山,,0,0,0,0,0,0
64708,大洼,,20,0,0,0,0,0
28668,十万大山,,0,0,0,0,0,0
16524,高黎贡山,,0,0,0,0,0,0
64716,清原,,0,0,0,0,0,0
12697,浏阳,,124,0,0,0,0,0
10364,德天瀑布,,285,0,0,0,0,0
18429,滇越铁路,,0,0,0,0,0,0
14455,靖港古镇,,0,0,0,0,0,0
64709,岫岩,,27,0,0,0,0,0
17002,鹅泉,,0,0,0,0,0,0
18306,橄榄坝,,0,0,0,0,0,0
143813,北安,,0,0,0,0,0,0
11271,洪江,,111,0,0,0,0,0
18973,左江,,0,0,0,0,0,0
17757,大理蝴蝶泉,,0,0,0,0,0,0
64719,杜尔伯特,,0,0,0,0,0,0
139641,衡东,,0,0,0,0,0,0
20331,三娘湾,,0,0,0,0,0,0
17980,玉几岛,,0,0,0,0,0,0
144158,大石桥,,0,0,0,0,0,0
175367,长沙县,,0,0,0,0,0,0
16935,明仕田园,,0,0,0,0,0,0
17981,苍山,,0,0,0,0,0,0
176936,梨树,,0,0,0,0,0,0
18100,斜阳岛,,0,0,0,0,0,0
174128,壮围乡,,0,0,0,0,0,0
140624,宁乡,,87,0,0,0,0,0
64717,呼玛,,0,0,0,0,0,0
37262,桂林虞山公园,,0,0,0,0,0,0
23045,侯硐,,0,0,0,0,0,0
140742,汝城,,0,0,0,0,0,0
144154,调兵山,,0,0,0,0,0,0
174812,福绵区,,0,0,0,0,0,0
20829,野柳,,0,0,0,0,0,0
64728,饶河,,0,0,0,0,0,0
18875,通道,,67,0,0,0,0,0
21624,海洋山,,0,0,0,0,0,0
145931,竹东,,0,0,0,0,0,0
39075,梅河口,,0,0,0,0,0,0
18927,大容山,,0,0,0,0,0,0
145930,新埔,,0,0,0,0,0,0
11723,芷江,,74,0,0,0,0,0
22173,程阳,,0,0,0,0,0,0
145933,芎林,,0,0,0,0,0,0
62064,七台河,,0,0,0,0,0,0
28341,汨罗,,0,0,0,0,0,0
145814,通霄,,0,0,0,0,0,0
176918,友谊,,0,0,0,0,0,0
36299,望城,,0,0,0,0,0,0
22606,兴坪,,83,0,0,0,0,0
145932,北埔,,0,0,0,0,0,0
140751,普兰店,,0,0,0,0,0,0
18017,金秀大瑶山,,0,0,0,0,0,0
18548,茶峒,,76,0,0,0,0,0
174110,宝山乡,,0,0,0,0,0,0
64860,和龙,,0,0,0,0,0,0
63583,新化,,0,0,0,0,0,0
10442,拉萨,甜茶 酸奶 酥油茶 藏药 仓央嘉措 工艺品 艺术品 酒吧 温泉,9008,3799,413,1784,1152,450
17758,南诏风情岛,,0,0,0,0,0,0
64725,宁安,,0,0,0,0,0,0
16006,德夯,,60,0,0,0,0,0
10416,鸡足山,,0,0,0,0,0,0
10814,林芝,,1939,0,0,0,0,0
64720,铁力,,0,0,0,0,0,0
18051,崇圣寺,,0,0,0,0,0,0
63581,桃源,,84,0,0,0,0,0
176744,富裕,,0,0,0,0,0,0
10417,纳木错,城市攻略>,887,0,0,0,0,0
63580,石门,,0,0,0,0,0,0
15947,洱海,,619,0,0,0,0,0
143821,东宁,,0,0,0,0,0,0
10073,阿里,,1509,0,0,0,0,0
17325,江永,,58,0,0,0,0,0
16672,阿佤山,,0,0,0,0,0,0
66316,前郭尔罗斯县,,0,0,0,0,0,0
20244,白马雪山,,0,0,0,0,0,0
176825,汤旺河,,0,0,0,0,0,0
11474,日喀则,,482,0,0,0,0,0
64127,新宁,,51,0,0,0,0,0
64710,灯塔,,0,0,0,0,0,0
18149,独龙江,,30,0,0,0,0,0
63594,宜章,,0,0,0,0,0,0
10811,珠穆朗玛峰,,581,0,0,0,0,0
140549,宾县,,0,0,0,0,0,0
15951,纳帕海,,0,0,0,0,0,0
57014,安化,,25,0,0,0,0,0
10079,墨脱,,458,0,0,0,0,0
176684,开原,,0,0,0,0,0,0
15953,普达措,,165,0,0,0,0,0
64485,永顺,,22,0,0,0,0,0
144148,义县,,0,0,0,0,0,0
38413,波密,,305,0,0,0,0,0
174104,新丰乡,,0,0,0,0,0,0
143810,木兰,,0,0,0,0,0,0
66280,炎陵,,33,0,0,0,0,0
174107,峨眉乡,,0,0,0,0,0,0
11606,山南,桑耶寺 酥油茶 青朴修行地 酸奶 糌粑,354,138,93,45,0,0
64726,萝北,,0,0,0,0,0,0
63587,道县,,0,0,0,0,0,0
173762,溪州乡,,0,0,0,0,0,0
144149,法库,,0,0,0,0,0,0
11662,那曲,,108,0,0,0,0,0
175316,津市市,,0,0,0,0,0,0
173765,田尾乡,,0,0,0,0,0,0
38279,依兰,,0,0,0,0,0,0
15681,冈仁波齐,,351,0,0,0,0,0
64093,溆浦,,26,0,0,0,0,0
173525,六脚乡,,0,0,0,0,0,0
143809,方正,,0,0,0,0,0,0
173528,东石乡,,0,0,0,0,0,0
22088,武冈,,0,0,0,0,0,0
21606,芒康,,137,0,0,0,0,0
143814,嫩江,,0,0,0,0,0,0
173522,新港乡,,0,0,0,0,0,0
140757,江华,,20,0,0,0,0,0
144150,康平,,0,0,0,0,0,0
11700,昌都,,154,0,0,0,0,0
173519,溪口乡,,0,0,0,0,0,0
66278,耒阳,,0,0,0,0,0,0
18991,乾安,,0,0,0,0,0,0
56286,雅鲁藏布江,,139,0,0,0,0,0
144539,朴子,,0,0,0,0,0,0
144143,凌源,,0,0,0,0,0,0
20000,黔城,,32,0,0,0,0,0
15952,松赞林寺,,0,0,0,0,0,0
29862,左贡,,112,0,0,0,0,0
64721,林甸,,0,0,0,0,0,0
21407,隆回,,0,0,0,0,0,0
15944,千龟山,,0,0,0,0,0,0
64707,盘山（辽宁）,,0,0,0,0,0,0
63450,八宿,,99,0,0,0,0,0
33074,九子海,,0,0,0,0,0,0
64125,花垣,,21,0,0,0,0,0
176939,公主岭,,0,0,0,0,0,0
63538,比如,,54,0,0,0,0,0
17914,阿庐古洞,,0,0,0,0,0,0
27437,古丈,,18,0,0,0,0,0
144151,辽中,,0,0,0,0,0,0
24194,普兰,,27,0,0,0,0,0
17959,抚仙湖,,241,0,0,0,0,0
143881,醴陵,,0,0,0,0,0,0
143885,德惠,,0,0,0,0,0,0
25576,轿子雪山,,0,0,0,0,0,0
51480,巴松措,,89,0,0,0,0,0
143872,城步,,26,0,0,0,0,0
143886,榆树,,0,0,0,0,0,0
17817,九乡,,0,0,0,0,0,0
84778,慈利县,,0,0,0,0,0,0
143887,磐石,,0,0,0,0,0,0
10812,江孜,,85,0,0,0,0,0
40453,大山包,,37,0,0,0,0,0
143868,祁东,,0,0,0,0,0,0
140599,桦甸,,0,0,0,0,0,0
23005,樟木,,40,0,0,0,0,0
23558,螳螂川,,0,0,0,0,0,0
63585,双峰,,0,0,0,0,0,0
143817,富锦,,0,0,0,0,0,0
16692,吉隆,,64,0,0,0,0,0
173516,民雄乡,,0,0,0,0,0,0
64487,绥宁,,0,0,0,0,0,0
143822,林口,,0,0,0,0,0,0
173534,鹿草乡,,0,0,0,0,0,0
64087,沅陵,,0,0,0,0,0,0
64732,靖宇,,0,0,0,0,0,0
63424,工布江达,,51,0,0,0,0,0
145810,大埔乡,,0,0,0,0,0,0
143864,桂东,,24,0,0,0,0,0
143808,巴彦,,0,0,0,0,0,0
62934,浪卡子,,45,0,0,0,0,0
145851,盐埔,,0,0,0,0,0,0
63593,桂阳,,0,0,0,0,0,0
144144,彰武,,0,0,0,0,0,0
63432,察隅,,54,0,0,0,0,0
145834,高树,,0,0,0,0,0,0
63584,涟源,,0,0,0,0,0,0
143839,肇东,,0,0,0,0,0,0
145838,里港,,0,0,0,0,0,0
62629,拉姆拉错,,36,0,0,0,0,0
63588,攸县,,0,0,0,0,0,0
64722,通河,,0,0,0,0,0,0
145854,麟洛,,0,0,0,0,0,0
18049,察瓦龙,,0,0,0,0,0,0
63591,宁远,,0,0,0,0,0,0
176624,新民,,0,0,0,0,0,0
145846,万丹,,0,0,0,0,0,0
29128,盐井,,34,0,0,0,0,0
140544,靖州,城市攻略>,0,0,0,0,0,0
144147,黑山（辽宁）,,0,0,0,0,0,0
173510,长治乡,,0,0,0,0,0,0
64124,龙山县,,0,0,0,0,0,0
146359,邦达,,27,0,0,0,0,0
29221,狮子山,,0,0,0,0,0,0
140750,凌海,,0,0,0,0,0,0
63592,常宁,,0,0,0,0,0,0
18305,勐景来,,0,0,0,0,0,0
20511,南岔,,0,0,0,0,0,0
145300,当雄,,22,0,0,0,0,0
175376,湘潭县,,0,0,0,0,0,0
16141,文海,,0,0,0,0,0,0
143830,讷河,,0,0,0,0,0,0
56359,定日,,37,0,0,0,0,0
10791,湘西南,,0,0,0,0,0,0
15945,黑龙潭公园,,0,0,0,0,0,0
144140,北票,,0,0,0,0,0,0
143870,新晃,,0,0,0,0,0,0
19164,安多,,22,0,0,0,0,0
144146,建昌,,0,0,0,0,0,0
15894,拉市海,,223,0,0,0,0,0
175343,衡山县,,0,0,0,0,0,0
22794,札达,,43,0,0,0,0,0
64730,农安,,0,0,0,0,0,0
18312,曼旦,,0,0,0,0,0,0
143877,沅江,,0,0,0,0,0,0
144156,西丰,,0,0,0,0,0,0
39124,磨憨,,0,0,0,0,0,0
63427,米林,,25,0,0,0,0,0
140691,永兴,,0,0,0,0,0,0
140600,双辽,,0,0,0,0,0,0
17962,豆沙关,,0,0,0,0,0,0
18009,狮泉河,,25,0,0,0,0,0
64126,洞口县,,0,0,0,0,0,0
176822,红星,,0,0,0,0,0,0
144540,太保,,0,0,0,0,0,0
64085,会同,,0,0,0,0,0,0
63423,加查,,22,0,0,0,0,0
143827,克山,,0,0,0,0,0,0
173591,水林乡,,0,0,0,0,0,0
143863,澧县,,0,0,0,0,0,0
62933,墨竹工卡,,0,0,0,0,0,0
176669,弓长岭,,0,0,0,0,0,0
145824,名间,,0,0,0,0,0,0
140597,湘乡,,0,0,0,0,0,0
143888,永吉,,0,0,0,0,0,0
173552,林内乡,,0,0,0,0,0,0
62806,亚东,,0,0,0,0,0,0
63597,茶陵,,0,0,0,0,0,0
144142,喀左,,0,0,0,0,0,0
173780,二水乡,,0,0,0,0,0,0
145313,拉孜,,0,0,0,0,0,0
143879,湘阴,,0,0,0,0,0,0
64863,汪清,,0,0,0,0,0,0
173777,竹塘乡,,0,0,0,0,0,0
62928,堆龙德庆,,0,0,0,0,0,0
63586,东安,,0,0,0,0,0,0
176996,舒兰,,0,0,0,0,0,0
173768,芬园乡,,0,0,0,0,0,0
140756,辰溪,,0,0,0,0,0,0
10830,萨迦,,24,0,0,0,0,0
143811,延寿,,0,0,0,0,0,0
173774,线西乡,,0,0,0,0,0,0
64128,新邵,,0,0,0,0,0,0
143826,克东,,0,0,0,0,0,0
66227,聂拉木,,0,0,0,0,0,0
173555,古坑乡,,0,0,0,0,0,0
64086,中方,,0,0,0,0,0,0
144141,建平,,0,0,0,0,0,0
173558,大埤乡,,0,0,0,0,0,0
145310,萨嘎,,0,0,0,0,0,0
175397,岳阳县,,0,0,0,0,0,0
176924,大安,,0,0,0,0,0,0
173576,台西乡,,0,0,0,0,0,0
62812,班戈,,0,0,0,0,0,0
66276,双牌,,0,0,0,0,0,0
64729,通榆,,0,0,0,0,0,0
173579,东势乡,,0,0,0,0,0,0
30736,丁青,,0,0,0,0,0,0
140760,祁阳,,0,0,0,0,0,0
143883,洮南,,0,0,0,0,0,0
173570,仑背乡,,0,0,0,0,0,0
174263,双湖县,,0,0,0,0,0,0
143867,衡南,,0,0,0,0,0,0
143289,台安,,0,0,0,0,0,0
173567,二仑乡,,0,0,0,0,0,0
62952,贡嘎县,,0,0,0,0,0,0
143873,邵东,,0,0,0,0,0,0
143807,肇州,,0,0,0,0,0,0
145935,虎尾,,0,0,0,0,0,0
143876,南县,,0,0,0,0,0,0
143884,九台,,0,0,0,0,0,0
173564,褒忠乡,,0,0,0,0,0,0
62931,达孜,,0,0,0,0,0,0
63582,桃江,,0,0,0,0,0,0
143828,泰来,,0,0,0,0,0,0
64935,三地门,,0,0,0,0,0,0
63387,朗县,,0,0,0,0,0,0
143869,麻阳,,0,0,0,0,0,0
176933,扶余,,0,0,0,0,0,0
21188,来古村,,20,0,0,0,0,0
10189,香港,购物 亲子 茶餐厅 夜生活 化妆品 数码电子 甜品店 老茶楼 蜜月,25145,12399,2144,2989,6054,1212
144152,昌图,,0,0,0,0,0,0
143880,桑植,,0,0,0,0,0,0
64143,仲巴,,0,0,0,0,0,0
64718,富拉尔基,,0,0,0,0,0,0
143874,保靖,,0,0,0,0,0,0
10206,澳门,历史城区 甜品 葡式蛋挞 大型表演 猪扒包 赌城 精品店 杏仁饼 高空极限冒险,8586,6660,2605,2525,625,905
143818,汤原,,0,0,0,0,0,0
20095,乾州镇,,0,0,0,0,0,0
62926,曲水,,0,0,0,0,0,0
10035,成都,小吃 火锅 公园 春熙路 古镇 博物馆 龙抄手 锦里 宽窄巷子,19903,10574,3637,4819,1493,625
176765,安达（黑龙江）,,0,0,0,0,0,0
143866,临武,,0,0,0,0,0,0
62956,乃东,,0,0,0,0,0,0
143815,鸡东,,0,0,0,0,0,0
143865,嘉禾,,0,0,0,0,0,0
10136,九寨沟,瀑布 海子 牦牛肉 拍摄地 青稞酒 酥油茶 纪念品 藏羌歌舞 藏谜,8227,4684,3197,988,220,279
62951,洛扎,,17,0,0,0,0,0
143820,桦南,,0,0,0,0,0,0
143875,泸溪,,0,0,0,0,0,0
10143,峨眉山,看猴 清净地 佛教开光纪念品 温泉 豆花 手信 素斋 好吃街 滑雪,3311,2105,608,283,276,938
62955,错那,,0,0,0,0,0,0
140623,汉寿,,0,0,0,0,0,0
176966,双阳,,0,0,0,0,0,0
63520,尼木,,0,0,0,0,0,0
19392,小沙江镇,,0,0,0,0,0,0
143824,勃利,,0,0,0,0,0,0
10061,稻城,古寺庙 骑马 酥油茶 牦牛肉 酸奶 茹布查卡温泉 松茸 咖啡馆 买特产,3824,2094,719,595,152,628
143862,临澧,,0,0,0,0,0,0
143812,绥滨,,0,0,0,0,0,0
64142,措勤,,17,0,0,0,0,0
10011,色达,手工纪念品 酥油茶 牦牛肉 糌粑 枸杞 知母,4099,280,0,101,179,0
143871,冷水江,,0,0,0,0,0,0
143838,望奎,,0,0,0,0,0,0
145312,噶尔,,0,0,0,0,0,0
10091,亚丁,,4300,0,0,0,0,0
143861,安乡,,0,0,0,0,0,0
143837,绥棱,,0,0,0,0,0,0
30185,类乌齐,,0,0,0,0,0,0
175334,蓝山县,,0,0,0,0,0,0
176720,龙江（齐齐哈尔）,,0,0,0,0,0,0
11642,阿坝,,864,0,0,0,0,0
174257,那曲县,,0,0,0,0,0,0
143878,华容,,0,0,0,0,0,0
176723,碾子山,,0,0,0,0,0,0
63508,江达,,0,0,0,0,0,0
10163,都江堰,避暑 火锅 夜生活 腊肉 特产 观全景 看演出 老字号 川菜,1170,797,476,139,94,88
140686,临湘,,0,0,0,0,0,0
144525,海伦,,0,0,0,0,0,0
64141,日土,,0,0,0,0,0,0
143834,明水,,0,0,0,0,0,0
11942,川西,,3743,0,0,0,0,0
